country,year,mean_light,gdp_pcap (US dollars),population,land_area,urban_pop_rate
SYR,2016,0.1250512450933456,656.3490586313004,19193834.0,183630.0,52.835
MAR,2016,0.0677758604288101,3140.85546875,35023457.0,446300.0,61.36
COG,2016,0.0144110061228275,2093.107285588428,5222536.0,341500.0,66.001
COD,2016,0.004441840108484,442.3104721102276,83956415.0,2267050.0,43.307
NAM,2016,0.0056940396316349,4395.687761623764,2439213.0,823290.0,47.961
ZAF,2016,0.0589846745133399,5651.205851657492,57259551.0,1213090.0,65.341
OMN,2016,0.2636264562606811,17110.189746054482,4390877.0,309500.0,82.5
LTU,2016,0.2083446979522705,14934.27028404284,2877325.0,62642.0,67.366
CZE,2016,0.689186155796051,18753.96867180957,10566332.0,77210.0,73.57
DEU,2016,0.7095759510993958,42961.035690577504,82348669.0,349360.0,77.224
EST,2016,0.2982792258262634,18666.3736521706,1315790.0,43470.0,68.563
LVA,2016,0.1633324176073074,13838.526682327232,1959537.0,62227.0,68.021
NOR,2016,0.0025715923402458,70867.36099707492,5234519.0,365145.73,81.485
SWE,2016,0.1579470932483673,51820.39724826757,9923085.0,407310.64,86.852
ARE,2016,1.5427985191345217,41326.40181615689,8935095.0,71020.0,85.965
BEL,2016,2.3426010608673096,41854.5498296444,11331422.0,30333.0,97.919
ALB,2016,0.2438311129808426,4168.37544462548,2876101.0,27400.0,58.421
TUR,2016,0.6006186604499817,10970.045894886163,79277962.0,769630.0,74.134
ESP,2016,0.1948086619377136,26755.60611493981,46458139.0,499564.0,79.84
ARM,2016,0.0787121281027793,3524.4247687470715,2992300.0,28470.0,63.082
LBY,2016,0.0855816751718521,7525.8029930821585,6632126.0,1759540.0,79.54
TUN,2016,0.2679430246353149,3847.803544488087,11528674.0,155360.0,68.346
ROU,2016,0.2849539518356323,9404.540058707147,19702267.0,230080.0,53.9
HUN,2016,0.3892802000045776,13215.860527778876,9759755.0,91260.0,70.779
POL,2016,0.8294022679328918,12464.012104482732,37970087.0,306190.0,60.178
IRL,2016,0.3578946590423584,64192.94180531784,4762722.0,68890.0,62.737
GRC,2016,0.2212195992469787,17919.24263770477,10775971.0,128900.0,78.387
ZMB,2016,0.0175064075738191,1239.0852787771328,16914423.0,743390.0,42.438
SLE,2016,0.0050499713979661,844.4164111754764,7205328.0,72180.0,41.228
GIN,2016,0.0060402201488614,711.9965097823158,12073030.0,245720.0,35.46
LBR,2016,0.0024830673355609,714.6130631456588,4755608.0,96320.0,50.254
CAF,2016,0.0001942485541803,387.17620344431776,4713663.0,622980.0,40.618
SDN,2016,0.0141274090856313,1033.21594238281,41259892.0,1868000.0,34.121
DJI,2016,0.0372142530977726,2510.430007624096,1037653.0,23180.0,77.528
ERI,2016,0.0012584967771545,,3124698.0,121077.459,38.827
AUT,2016,0.3013992309570312,45061.49939201917,8736668.0,82520.0,57.905
IRQ,2016,1.380712628364563,4334.420964041879,38469627.0,434128.0,70.094
ITA,2016,0.6729944944381714,31391.569289810846,60115223.0,295718.0,69.855
CHE,2016,0.5709201693534851,82153.07454478886,8373338.0,39509.63,73.739
IRN,2016,0.4604237675666809,5477.037123899129,83812228.0,1628760.0,73.88
CIV,2016,0.0620864555239677,1862.595970812868,25989405.0,318000.0,49.881
MLI,2016,0.0023394469171762,872.4685871716532,19191289.0,1220190.0,40.783
SEN,2016,0.0253424681723117,1266.439571515872,15034521.0,192530.0,46.296
NGA,2016,0.1098512262105941,2070.412733959496,195443700.0,910770.0,48.683
BEN,2016,0.0155337750911712,1010.533896199298,11697842.0,112760.0,46.229
AGO,2016,0.0255873743444681,1807.952940726431,29183070.0,1246700.0,64.149
HRV,2016,0.2555132508277893,12821.173814030428,4106867.0,55964.0,56.403
QAT,2016,9.472143173217772,61253.63754827974,2477113.0,11490.0,99.015
SAU,2016,0.4397203922271728,22267.721705038737,30954198.0,2149690.0,83.401
BWA,2016,0.0103256450966,6749.05994339013,2234776.0,566730.0,67.933
ZWE,2016,0.0180157423019409,1407.4209641321224,14600294.0,386850.0,32.296
BGR,2016,0.2709596157073974,7822.499232929683,6894139.0,108560.0,74.329
TCD,2016,0.004495421424508,861.8317676307461,15114655.0,1259200.0,22.677
KWT,2016,5.157235622406006,27323.689064384704,4004096.0,17820.0,100.0
DZA,2016,0.1841073334217071,4424.985290275557,40850721.0,2381741.0,71.459
MOZ,2016,0.0090833781287074,441.4897348190715,27337105.0,786380.0,34.926
SWZ,2016,0.1740729212760925,3239.8070750141424,1149507.0,17200.0,23.459
BDI,2016,0.0085798529908061,235.28620539390823,11239451.0,25680.0,12.388
RWA,2016,0.0545587465167045,729.5191340446113,11919183.0,24670.0,17.056
UGA,2016,0.014588807709515,752.6965717256556,38799152.0,200520.0,22.624
PRT,2016,0.0703057795763015,19980.280886651573,10325452.0,91605.6,64.086
JOR,2016,0.3790027201175689,3986.7167701085286,10006367.0,88780.0,90.506
LSO,2016,0.0317887738347053,992.4918406784652,2130422.0,30360.0,27.317
CMR,2016,0.0071601220406591,1441.7201725688024,23454161.0,472710.0,55.179
GAB,2016,0.027710823342204,6677.070039016437,2100306.0,257670.0,88.559
NER,2016,0.0017296018777415,502.7064754064456,20685753.0,1266700.0,16.29
BFA,2016,0.0116231674328446,663.7423648428855,19334856.0,273600.0,28.134
TGO,2016,0.0345239900052547,772.5817870939759,7858289.0,54390.0,40.628
GHA,2016,0.1238119527697563,1912.479913399506,29356742.0,227540.0,54.749
GNB,2016,0.0032341934274882,679.6653866268176,1831893.0,28120.0,42.533
EGY,2016,0.5100553035736084,3270.628776819699,101644589.0,995450.0,42.732
YEM,2016,0.0226755887269973,975.3594170032254,32109010.0,527970.0,35.394
MRT,2016,0.002340046223253,1565.7657572269577,4086657.0,1030700.0,51.962
GNQ,2016,0.0099194115027785,7453.197979485167,1508186.0,28050.0,71.138
GMB,2016,0.0287738349288702,650.0565013236113,2283769.0,10120.0,59.918
MDG,2016,0.002079539000988,453.97071452246337,26099952.0,581800.0,35.856
MUS,2016,0.004057066515088,9965.725310852278,1263747.0,1997.0,40.91
COM,2016,0.0029524057172238,1365.484033531583,741741.0,1861.0,28.619
BHR,2016,10.782052040100098,23800.00144063101,1423726.0,779.0,89.09
LBN,2017,1.8058607578277588,8608.21084982387,6160128.0,10230.0,88.429
ETH,2017,0.0082832602784037,745.6324339253431,109666481.0,1128552.8,20.31
SOM,2017,0.0005007326835766,510.93995231772567,14916629.0,627340.0,44.391
KEN,2017,0.0308565106242895,1667.4844723083545,49197766.0,575008.15,26.562
MWI,2017,0.0178944915533065,495.76968336716527,18039715.0,94280.0,16.714
TZA,2017,0.0121521223336458,986.674011230469,55652890.0,885800.0,33.053
SYR,2017,0.2071830779314041,851.5020052541528,19224668.0,183630.0,53.5
MAR,2017,0.0759811550378799,3296.52661132813,35446392.0,446300.0,61.908
COG,2017,0.0171882342547178,2211.633098747971,5351011.0,341500.0,66.459
COD,2017,0.0046744747087359,436.58453468738486,87083398.0,2267050.0,43.88
NAM,2017,0.0066149728372693,5143.960723230756,2506853.0,823290.0,49.005
ZAF,2017,0.0633513256907463,6618.335082557006,57635162.0,1213090.0,65.85
OMN,2017,0.2766344249248504,17820.066180933452,4537396.0,309500.0,83.56
LTU,2017,0.2164064347743988,16800.151024609866,2842639.0,62641.0,67.516
CZE,2017,0.8241007328033447,20913.197632212043,10594438.0,77210.0,73.675
DEU,2017,0.7927966713905334,45526.599957653285,82657002.0,349370.0,77.261
EST,2017,0.2393843382596969,20851.522349686096,1317384.0,42750.0,68.717
LVA,2017,0.1627661287784576,15132.495833398172,1942248.0,62227.0,68.075
NOR,2017,0.0042146015912294,76131.83840327642,5276968.0,365123.0,81.871
SWE,2017,0.1756872087717056,53300.85872817852,10057698.0,407310.64,87.146
ARE,2017,1.5484662055969238,42340.59171601607,9223225.0,71020.0,86.248
BEL,2017,2.395711898803711,44035.3239358548,11375158.0,30333.0,97.961
ALB,2017,0.2959004938602447,4614.047969259604,2873457.0,27400.0,59.383
TUR,2017,0.7233572006225586,10695.550196231012,80312698.0,769630.0,74.644
ESP,2017,0.2055283039808273,28381.342559690624,46571232.0,499547.35,80.08
ARM,2017,0.0936775729060173,3869.0537386775177,2979400.0,28470.0,63.103
LBY,2017,0.1042307838797569,9965.832367297568,6738770.0,1759540.0,79.817
TUN,2017,0.303971529006958,3619.032473199532,11650498.0,155360.0,68.642
ROU,2017,0.3321883082389831,10727.982200742588,19588715.0,230080.0,53.936
HUN,2017,0.4426937401294708,14736.166815725835,9726756.0,91260.0,71.062
POL,2017,0.90676349401474,13913.34151901244,37974826.0,306190.0,60.105
IRL,2017,0.3480695784091949,72198.1076995377,4827445.0,68890.0,62.947
GRC,2017,0.2555323541164398,18631.99301292935,10754679.0,128900.0,78.724
ZMB,2017,0.0199483148753643,1483.4657732806522,17441320.0,743390.0,42.976
SLE,2017,0.0067804479040205,779.1860078417283,7379299.0,72180.0,41.636
GIN,2017,0.0079786861315369,833.598621691121,12385659.0,245720.0,35.793
LBR,2017,0.003334860317409,699.2690957274035,4848925.0,96320.0,50.697
CAF,2017,0.0002661761827766,432.3240256842626,4793511.0,622980.0,40.98
SDN,2017,0.016022028401494,966.505676269531,42714306.0,1868000.0,34.37
DJI,2017,0.0448291189968586,2618.95521147369,1054841.0,23180.0,77.648
ERI,2017,0.00163727812469,,3150347.0,121071.233,39.451
AUT,2017,0.3530203998088836,47163.7425775142,8797566.0,82520.0,58.094
IRQ,2017,1.4161019325256348,4759.284643546699,39337353.0,434128.0,70.278
ITA,2017,0.7283339500427246,32844.115660604024,60002252.0,295718.0,70.144
CHE,2017,0.6478318572044373,82254.37704713356,8451840.0,39509.63,73.761
IRN,2017,0.5317779183387756,5753.115446593992,85026754.0,1622500.0,74.394
CIV,2017,0.076579712331295,1964.299303383425,26733372.0,318000.0,50.326
MLI,2017,0.0029586474411189,924.0575316922836,19813011.0,1220190.0,41.572
SEN,2017,0.0315569825470447,1356.8051844903102,15475002.0,192530.0,46.74
NGA,2017,0.1461207568645477,1876.3402711177296,200254579.0,910770.0,49.519
BEN,2017,0.0199449080973863,1054.9740806681434,12039780.0,112760.0,46.768
AGO,2017,0.0253649391233921,2437.259711908214,30234839.0,1246700.0,64.839
HRV,2017,0.2905382513999939,13902.631048542222,4041407.0,55964.0,56.667
QAT,2017,10.337845802307127,63279.855694933154,2545820.0,11490.0,99.078
SAU,2017,0.4639674127101898,23929.290713598155,30977355.0,2149690.0,83.622
BWA,2017,0.0115451710298657,7104.964010880272,2266747.0,566730.0,68.7
ZWE,2017,0.0195585582405328,3448.0869906882385,14812482.0,386850.0,32.237
BGR,2017,0.3423306047916412,8696.689304279236,6803468.0,108560.0,74.669
TCD,2017,0.0044030658900737,854.4612004009803,15622759.0,1259200.0,22.858
KWT,2017,4.854015827178955,29047.6535822842,4154812.0,17820.0,100.0
DZA,2017,0.1802226603031158,4554.667539578281,41689299.0,2381741.0,72.052
MOZ,2017,0.0104625672101974,470.9385630519602,28166393.0,786380.0,35.455
SWZ,2017,0.2079173624515533,3853.9914791810215,1158195.0,17200.0,23.625
BDI,2017,0.007782282307744,236.6944725927535,11506762.0,25680.0,12.706
RWA,2017,0.0753444731235504,758.3009667376243,12202060.0,24670.0,17.125
UGA,2017,0.0172962173819541,765.2183322973606,40177388.0,200520.0,23.196
PRT,2017,0.0721281990408897,21442.384276887915,10300300.0,91605.6,64.652
JOR,2017,0.4290001094341278,4065.6162874938423,10234226.0,88780.0,90.747
LSO,2017,0.0365587137639522,1069.366732475424,2157110.0,30360.0,27.73
CMR,2017,0.0081610465422272,1496.089517712422,24128601.0,472710.0,55.777
GAB,2017,0.0293542072176933,6921.73373135624,2156900.0,257670.0,88.976
NER,2017,0.0020363559015095,521.8041300234345,21435446.0,1266700.0,16.35
BFA,2017,0.0134759601205587,709.0915358946953,19894407.0,273600.0,28.743
TGO,2017,0.0408205315470695,792.7654872190692,8057140.0,54390.0,41.162
GHA,2017,0.1547321677207946,2012.2866264126544,30008354.0,227540.0,55.407
GNB,2017,0.0038007271941751,783.123186602022,1877072.0,28120.0,42.945
EGY,2017,0.5139950513839722,2395.1033329949128,103696057.0,995450.0,42.705
YEM,2017,0.0299391858279705,811.165970405745,33090921.0,527970.0,36.016
MRT,2017,0.0029662805609405,1615.0040132732322,4210600.0,1030700.0,52.824
GNQ,2017,0.0098331263288855,7809.104656554882,1562396.0,28050.0,71.646
GMB,2017,0.0259733479470014,642.5226412963307,2342189.0,10120.0,60.599
MDG,2017,0.0025134938769042,491.8668487189288,26788375.0,581800.0,36.522
MUS,2017,0.0045877089723944,10841.68477548439,1264887.0,1997.0,40.841
COM,2017,0.0059950263239443,1423.924802155514,756669.0,1861.0,28.784
BHR,2017,10.813326835632324,24784.76935146067,1501116.0,780.0,89.186
LBN,2018,1.8673416376113887,9174.536662047589,5984119.0,10230.0,88.593
ETH,2018,0.006904344074428,747.9680036726737,112664152.0,1128561.4,20.763
SOM,2018,0.0006205197423696,509.52580189850846,15452487.0,627340.0,44.971
KEN,2018,0.0305388085544109,1836.4527552899292,50207107.0,576964.2,27.03
MWI,2018,0.0198486149311065,533.2031736867051,18528081.0,94280.0,16.937
TZA,2018,0.0132614867761731,1023.10626220703,57437145.0,885800.0,33.776
SYR,2018,0.1451692134141922,1098.0668642356993,19577845.0,183630.0,54.162
MAR,2018,0.0748574212193489,3501.69799804688,35839760.0,446300.0,62.453
COG,2018,0.0222654044628143,2694.434131914268,5483118.0,341500.0,66.916
COD,2018,0.0049397307448089,528.2560197778985,90047644.0,2267050.0,44.46
NAM,2018,0.006651216186583,5308.608134087051,2577327.0,823290.0,50.032
ZAF,2018,0.0624903738498687,6914.178031807599,58613001.0,1213090.0,66.355
OMN,2018,0.2706629335880279,19901.76156420162,4597877.0,309500.0,84.539
LTU,2018,0.2650615274906158,19247.231536796684,2819200.0,62630.0,67.679
CZE,2018,0.7974324822425842,23705.932981129885,10629928.0,77210.0,73.792
DEU,2018,0.8000876307487488,48874.85950284536,82905782.0,349380.0,77.312
EST,2018,0.2972123324871063,23618.13612545807,1321977.0,42750.0,68.88
LVA,2018,0.2006410807371139,17252.171042862567,1927174.0,62227.0,68.142
NOR,2018,0.0032363447826355,82792.84271133045,5311916.0,365108.0,82.248
SWE,2018,0.1694384217262268,54181.90697809045,10175214.0,407310.64,87.431
ARE,2018,1.6239322423934937,45689.857004940095,9346701.0,71020.0,86.522
BEL,2018,2.468512535095215,47487.21003925607,11427054.0,30493.0,98.001
ALB,2018,0.299746423959732,5365.48880180298,2866376.0,27400.0,60.319
TUR,2018,0.7318161129951477,9568.835063302282,81407204.0,769630.0,75.143
ESP,2018,0.1998619437217712,30602.42128811132,46782011.0,499603.479,80.321
ARM,2018,0.0822100341320037,4196.005623017693,2969000.0,28470.0,63.149
LBY,2018,0.1129971295595169,11196.585481084374,6849055.0,1759540.0,80.102
TUN,2018,0.3124773204326629,3628.1036646423577,11765514.0,155360.0,68.945
ROU,2018,0.3514655828475952,12502.262406193502,19473970.0,230080.0,53.998
HUN,2018,0.4466860294342041,16605.05705118868,9706964.0,91260.0,71.351
POL,2018,0.961150050163269,15658.21058669296,37974750.0,306170.0,60.058
IRL,2018,0.3576869964599609,80738.96288346963,4898022.0,68890.0,63.17
GRC,2018,0.2494508773088455,19873.401523877143,10732882.0,128900.0,79.058
ZMB,2018,0.0189438704401254,1463.8999785559306,17973569.0,743390.0,43.521
SLE,2018,0.0069654989056289,845.9145404609322,7554563.0,72180.0,42.055
GIN,2018,0.0085849110037088,933.273615633705,12704774.0,245720.0,36.14
LBR,2018,0.003477084916085,692.2031271297944,4944726.0,96320.0,51.151
CAF,2018,0.0002888186427298,455.243962859534,4878657.0,622980.0,41.364
SDN,2018,0.0154659943655133,731.027465820313,44230596.0,1868000.0,34.642
DJI,2018,0.0495807006955146,2718.0833879920333,1071882.0,23180.0,77.777
ERI,2018,0.001624604105018,,3192760.0,121077.714,40.08
AUT,2018,0.3576109111309051,51194.07498412994,8840521.0,82520.0,58.297
IRQ,2018,1.4262477159500122,5646.689320747416,40265624.0,434128.0,70.473
ITA,2018,0.7100567817687988,34904.10819238336,60148658.0,295718.0,70.438
CHE,2018,0.5923686623573303,85217.36915122741,8514329.0,39509.63,73.797
IRN,2018,0.4958459138870239,4631.787090165143,86117998.0,1622500.0,74.898
CIV,2018,0.0801026299595832,2130.8661938114374,27464173.0,318000.0,50.779
MLI,2018,0.0031587567646056,996.3792921369012,20442030.0,1220190.0,42.356
SEN,2018,0.0333246737718582,1452.556125624453,15914498.0,192530.0,47.192
NGA,2018,0.1654813438653946,2057.8794455401057,204938755.0,910770.0,50.344
BEN,2018,0.0232213363051414,1151.7409703472013,12383347.0,112760.0,47.312
AGO,2018,0.0273291002959013,2538.5913914337057,31297155.0,1246700.0,65.514
HRV,2018,0.2816646099090576,15460.418329584349,3988775.0,55964.0,56.947
QAT,2018,11.150643348693848,71039.8490579352,2580734.0,11490.0,99.135
SAU,2018,0.4654330611228943,29360.065896856635,30196281.0,2149690.0,83.844
BWA,2018,0.0121897654607892,7407.95940141786,2299141.0,566730.0,69.446
ZWE,2018,0.0189472399652004,2271.8525036581664,15034452.0,386850.0,32.209
BGR,2018,0.3157349526882171,9872.385077891058,6710798.0,108560.0,75.008
TCD,2018,0.0034729074686765,948.6566298712312,16156531.0,1259200.0,23.059
KWT,2018,5.168262958526611,32067.96236895116,4323515.0,17820.0,100.0
DZA,2018,0.1762598752975464,4577.210291804906,42505035.0,2381741.0,72.629
MOZ,2018,0.0107640149071812,517.5072602581007,29018644.0,786380.0,35.988
SWZ,2018,0.1772985011339187,3973.463449336671,1168929.0,17200.0,23.799
BDI,2018,0.0151499696075916,224.89939239264044,11859446.0,25680.0,13.032
RWA,2018,0.0774589851498603,771.7735110579006,12487996.0,24670.0,17.211
UGA,2018,0.0194234922528266,792.1657002281404,41565831.0,200520.0,23.774
PRT,2018,0.0695338323712349,23541.14010752886,10283822.0,91605.6,65.211
JOR,2018,0.4797383546829223,4145.439896732647,10462306.0,88780.0,90.979
LSO,2018,0.0355996936559677,1170.6556970281936,2183603.0,30360.0,28.153
CMR,2018,0.0092996349558234,1610.6964159101708,24806383.0,472710.0,56.374
GAB,2018,0.0331436619162559,7624.277523377101,2212318.0,257670.0,89.37
NER,2018,0.0022251210175454,578.5680356808915,22188069.0,1266700.0,16.425
BFA,2018,0.0139281954616308,777.465618514048,20438288.0,273600.0,29.358
TGO,2018,0.0441526472568511,851.1308068918074,8258778.0,54390.0,41.702
GHA,2018,0.1729591339826584,2195.321660163773,30637585.0,227540.0,56.06
GNB,2018,0.0037742296699434,808.531613218504,1922168.0,28120.0,43.36
EGY,2018,0.5059717893600464,2484.7031563050828,105682094.0,995450.0,42.704
YEM,2018,0.035017043352127,633.887202450998,34085182.0,527970.0,36.642
MRT,2018,0.0033543072640895,1722.9352885407272,4337685.0,1030700.0,53.672
GNQ,2018,0.0105711873620748,8102.470848340313,1616422.0,28050.0,72.143
GMB,2018,0.0285393502563238,696.2198069606148,2399632.0,10120.0,61.27
MDG,2018,0.0025132405571639,500.4571855291595,27494926.0,581800.0,37.191
MUS,2018,0.0046622399240732,11643.4605962124,1265577.0,1997.0,40.793
COM,2018,0.0071607218123972,1540.711323319755,771590.0,1861.0,28.965
BHR,2018,11.165504455566406,26324.40665495586,1503091.0,778.0,89.287
LBN,2019,1.871204733848572,8905.880054974366,5794594.0,10230.0,88.758
ETH,2019,0.0071609057486057,828.7090805229211,115737383.0,1128570.9,21.225
SOM,2019,0.0007461122586391,539.8939315654069,16030971.0,627340.0,45.554
KEN,2019,0.0370319560170173,1960.408088548926,51202827.0,578920.25,27.507
MWI,2019,0.01898561604321,580.8898160667763,19025752.0,94280.0,17.174
TZA,2019,0.0140400994569063,1063.32250976563,59174891.0,885800.0,34.5
SYR,2019,0.1733575314283371,1109.539260360489,20353534.0,183630.0,54.821
MAR,2019,0.081364631652832,3508.09765625,36210898.0,446300.0,62.994
COG,2019,0.0319652445614337,2488.424667249158,5616661.0,341500.0,67.373
COD,2019,0.004861737601459,557.0441613359174,92947442.0,2267050.0,45.046
NAM,2019,0.0067727859131991,4731.921031883102,2650494.0,823290.0,51.042
ZAF,2019,0.0624851882457733,6533.711210328561,59587885.0,1213090.0,66.856
OMN,2019,0.272643506526947,19180.186415280143,4591241.0,309500.0,85.443
LTU,2019,0.2525098323822021,19608.794394555272,2811089.0,62620.0,67.855
CZE,2019,0.7889506816864014,24062.719001334302,10671870.0,77205.5,73.921
DEU,2019,0.7786737680435181,47623.86560748285,83092962.0,349390.0,77.376
EST,2019,0.3418545126914978,24021.250141330624,1326898.0,42750.0,69.051
LVA,2019,0.195558562874794,17294.975160096918,1913822.0,62227.0,68.222
NOR,2019,0.004012098070234,76430.58894733385,5347896.0,365094.0,82.616
SWE,2019,0.1828915327787399,51773.04645589933,10278887.0,407280.0,87.708
ARE,2019,1.689005970954895,44251.45413988167,9445785.0,71020.0,86.789
BEL,2019,2.4436821937561035,46716.62274679644,11488980.0,30494.0,98.041
ALB,2019,0.3376352488994598,5460.430508693201,2854191.0,27400.0,61.229
TUR,2019,0.8057740330696106,9215.440498881144,82579440.0,769630.0,75.63
ESP,2019,0.2055367529392242,29786.5245689007,47118501.0,499570.036,80.565
ARM,2019,0.1095413342118263,4597.228873995479,2962500.0,28470.0,63.219
LBY,2019,0.1128594875335693,9963.194890844828,6951033.0,1759540.0,80.393
TUN,2019,0.3283649682998657,3528.87213306798,11875081.0,155360.0,69.254
ROU,2019,0.3580454587936401,12992.032610467377,19371648.0,230080.0,54.084
HUN,2019,0.4662202894687652,17012.859855319868,9694824.0,91260.0,71.644
POL,2019,0.9074879884719848,15874.522053125382,37965475.0,306110.0,60.037
IRL,2019,0.334934651851654,81810.19264814066,4976456.0,68890.0,63.405
GRC,2019,0.265999436378479,19335.360200296866,10721582.0,128900.0,79.388
ZMB,2019,0.0175142996013164,1258.9861984446204,18513839.0,743390.0,44.072
SLE,2019,0.0072880326770246,844.0495551791156,7731991.0,72180.0,42.484
GIN,2019,0.0088603384792804,1031.341464807319,13034346.0,245720.0,36.5
LBR,2019,0.0034528423566371,658.1641807705065,5043721.0,96320.0,51.615
CAF,2019,0.0002723124343901,449.2284676024388,4944703.0,622980.0,41.77
SDN,2019,0.015877241268754,709.975280761719,45548175.0,1868000.0,34.936
DJI,2019,0.0512322001159191,2837.169023409324,1088709.0,23180.0,77.915
ERI,2019,0.001474653952755,,3240194.0,121080.546,40.712
AUT,2019,0.3605622351169586,49885.99473552041,8879920.0,82520.0,58.515
IRQ,2019,1.4442178010940552,5671.856863294203,41192171.0,434130.0,70.678
ITA,2019,0.7242780923843384,33812.788724867976,59729081.0,295717.0,70.736
CHE,2019,0.6026999354362488,84121.93103044144,8575280.0,39509.63,73.849
IRN,2019,0.4469087123870849,3831.278947633373,87051648.0,1622500.0,75.391
CIV,2019,0.0806167274713516,2141.7683617011467,28193009.0,318000.0,51.239
MLI,2019,0.0033294677268713,971.9493186380917,21068405.0,1220190.0,43.136
SEN,2019,0.0381571277976036,1431.1812893215913,16352922.0,192530.0,47.653
NGA,2019,0.1532954722642898,2265.1552086305574,209485641.0,910770.0,51.157
BEN,2019,0.0227641854435205,1130.8213533979497,12726755.0,112760.0,47.861
AGO,2019,0.0289928317070007,2189.855714076184,32375632.0,1246700.0,66.177
HRV,2019,0.2783805429935455,15563.816739719914,3949390.0,55964.0,57.242
QAT,2019,11.933944702148438,66841.30134849194,2638657.0,11490.0,99.188
SAU,2019,0.4751772582530975,29566.79338274359,30063799.0,2149690.0,84.065
BWA,2019,0.0136436372995376,7172.089564800282,2332083.0,566730.0,70.172
ZWE,2019,0.018298776820302,1683.9131358414124,15271368.0,386850.0,32.21
BGR,2019,0.3221829831600189,10372.804434111376,6616726.0,108560.0,75.347
TCD,2019,0.0032157143577933,893.3364416433249,16685223.0,1259200.0,23.279
KWT,2019,5.015585899353027,31707.87374649174,4442316.0,17820.0,100.0
DZA,2019,0.1766266077756881,4468.453418836562,43294546.0,2381740.0,73.189
MOZ,2019,0.010788045823574,519.0925509136196,29884380.0,786380.0,36.528
SWZ,2019,0.167125791311264,3913.1264396930096,1179874.0,17200.0,23.981
BDI,2019,0.0153312096372246,210.23649452153177,12255336.0,25680.0,13.366
RWA,2019,0.0819685533642768,810.0514121373539,12776103.0,24670.0,17.313
UGA,2019,0.0219300109893083,822.1711501416511,42999637.0,200520.0,24.361
PRT,2019,0.069696731865406,23343.362897003437,10286263.0,91605.6,65.764
JOR,2019,0.5206498503684998,4170.114400346496,10671891.0,88794.0,91.203
LSO,2019,0.0433205589652061,1082.0570677751584,2209405.0,30360.0,28.585
CMR,2019,0.009289969690144,1555.2266047647745,25506095.0,472710.0,56.968
GAB,2019,0.0414069592952728,7441.178647228097,2267706.0,257670.0,89.741
NER,2019,0.0024974322877824,561.6913043496979,22947757.0,1266700.0,16.517
BFA,2019,0.0150552587583661,764.8530777749462,20961952.0,273600.0,29.98
TGO,2019,0.0435720086097717,826.2606540998936,8463068.0,54390.0,42.248
GHA,2019,0.1864256560802459,2186.6582268261286,31258945.0,227533.0,56.707
GNB,2019,0.0040222499519586,807.4255248728346,1967696.0,28120.0,43.777
EGY,2019,0.5229111313819885,2962.9889202300265,107553158.0,995450.0,42.73
YEM,2019,0.044157151132822,,35111408.0,527970.0,37.273
MRT,2019,0.0036864571738988,1767.0727106209977,4467708.0,1030700.0,54.507
GNQ,2019,0.0103047480806708,6804.149230738878,1670177.0,28050.0,72.627
GMB,2019,0.0327350944280624,738.1867519874828,2456844.0,10120.0,61.931
MDG,2019,0.0025580378714948,499.8188376225341,28219554.0,581800.0,37.861
MUS,2019,0.0048201391473412,11403.252787067411,1265985.0,1997.0,40.766
COM,2019,0.006764446850866,1519.263863261673,786578.0,1861.0,29.164
BHR,2019,12.316690444946287,27259.743859932696,1483756.0,780.0,89.394
LBN,2020,1.5413665771484375,5561.19166950397,5702398.0,10230.0,88.925
ETH,2020,0.0069962334819138,905.3131592541484,118917671.0,1128571.4,21.695
SOM,2020,0.0008631621603854,518.1847784943341,16651191.0,627340.0,46.141
KEN,2020,0.0339595898985862,1927.6645902784887,52217334.0,580876.3,27.995
MWI,2020,0.0194517225027084,602.5074781761056,19533888.0,94280.0,17.427
TZA,2020,0.015656316652894,1117.41528320313,60972798.0,885800.0,35.227
SYR,2020,0.1657851934432983,572.3552898319015,21049429.0,183630.0,55.475
MAR,2020,0.0814557075500488,3268.0302734375,36584208.0,446300.0,63.532
COG,2020,0.0274399388581514,1993.5866719310015,5752791.0,341500.0,67.829
COD,2020,0.0036627703811973,507.5212300778722,95989998.0,2267050.0,45.638
NAM,2020,0.0067295054905116,3878.589829939662,2728762.0,823290.0,52.033
ZAF,2020,0.0616726353764534,5580.603830751887,60562381.0,1213090.0,67.354
OMN,2020,0.243991419672966,16784.86306300576,4522497.0,309500.0,86.276
LTU,2020,0.1999254375696182,20428.64781573941,2810369.0,62620.0,68.046
CZE,2020,0.705056369304657,23472.891545441667,10697858.0,77198.53,74.061
DEU,2020,0.7719475030899048,47379.76519454801,83160871.0,349390.0,77.453
EST,2020,0.2478106319904327,23933.993942106536,1329522.0,42750.0,69.229
LVA,2020,0.1380394548177719,17564.232154935427,1900449.0,62230.0,68.315
NOR,2020,0.0026717488653957,68340.01810337017,5379475.0,364285.0,82.974
SWE,2020,0.1318579316139221,52653.75659342474,10353442.0,407280.0,87.977
ARE,2020,1.7012169361114502,37173.875409306565,9401038.0,71020.0,87.048
BEL,2020,2.41229510307312,45906.287580524586,11538604.0,30494.0,98.079
ALB,2020,0.3598169684410095,5370.77749956875,2837849.0,27400.0,62.112
TUR,2020,0.8358073234558105,8638.739038481022,83384680.0,769630.0,76.105
